ano,mes,competencia_movimentacao,sigla_uf,id_municipio,id_municipio_6,admitidos_desligados,tipo_estabelecimento,tipo_movimentacao_desagregado,faixa_emprego_inicio_janeiro,tempo_emprego,quantidade_horas_contratadas,salario_mensal,saldo_movimentacao,indicador_aprendiz,indicador_trabalho_intermitente,indicador_trabalho_parcial,indicador_portador_deficiencia,tipo_deficiencia,cbo_1994,cbo_2002,cnae_1,cnae_2_subclasse,grau_instrucao,idade,sexo,raca_cor,subsetor_ibge,bairros_sp,bairros_fortaleza,bairros_rj,distritos_sp,regiao_administrativas_df,regiao_administrativas_rj,regiao_administrativas_sp,regiao_corede,regiao_corede_04,regiao_gov_sp,regiao_senac_pr,regiao_senai_pr,regiao_senai_sp,subregiao_senai_pr,regiao_metropolitana_mte
2010,9,2010-07,MT,5107602,510760,01,01,02,04,0.0,44,20.02,1,0,,,0,00,000-1,710205,45217,4299501,02,45,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,9,2010-08,MT,5103403,510340,02,01,06,07,3.0,44,6.2,-1,0,,,0,00,000-1,422205,74705,8122200,08,29,02,08,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,9,2010-08,MT,5107958,510795,01,03,02,02,0.0,44,6.3,1,0,,,0,00,000-1,621005,01414,0151201,05,53,01,04,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,4,2009-07,PA,1501402,150140,01,01,01,01,0.0,44,4.65,1,0,,,0,00,14190,332205,72907,6209100,07,18,01,08,19,,,,,,, 999,,  99, 999,  99,, 999,99, 1
2010,4,2009-09,PA,1501402,150140,01,01,01,06,0.0,20,2.71,1,1,,,0,00,39310,411005,91120,9412000,06,20,02,08,21,,,,,,, 999,,  99, 999,  99,, 999,99, 1
2010,4,2009-10,PA,1501402,150140,01,01,01,04,0.0,44,5.2,1,0,,,0,00,58330,517420,45217,4120400,04,22,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99, 1
2010,4,2010-01,PA,1501402,150140,02,01,04,04,8.0,44,6.97,-1,0,,,0,00,000-1,992210,74993,6399200,07,24,01,02,19,,,,,,, 999,,  99, 999,  99,, 999,99, 1
2010,4,2010-01,PA,1504208,150420,01,01,01,01,0.0,44,5.28,1,0,,,0,00,000-1,784205,36110,3101200,04,22,01,02,07,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,4,2010-02,PA,1504208,150420,01,01,02,02,0.0,44,7.0,1,0,,,0,00,000-1,411025,74110,6912500,07,22,02,08,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,4,2010-03,PA,1500800,150080,02,01,04,09,31.0,44,7.9,-1,0,,,0,00,000-1,715210,45314,4221903,05,41,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99, 1
2010,4,2010-03,PA,1502772,150277,02,03,04,01,17.0,44,6.48,-1,0,,,0,00,000-1,623110,01414,0151201,04,27,01,08,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,4,2010-03,PA,1501402,150140,01,01,02,05,0.0,36,6.46,1,0,,,0,00,000-1,783205,63231,5240199,07,44,01,02,19,,,,,,, 999,,  99, 999,  99,, 999,99, 1
2010,4,2010-03,PA,1504703,150470,02,01,04,06,14.0,44,5.1,-1,0,,,0,00,000-1,622720,60232,4921301,04,20,01,08,20,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,4,2010-03,PA,1501402,150140,01,01,02,01,0.0,44,5.7,1,0,,,0,00,000-1,717020,45217,4120400,05,26,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99, 1
2010,4,2010-03,PA,1502400,150240,02,01,04,07,8.0,44,8.68,-1,0,,,0,00,000-1,715210,45217,4120400,05,48,01,02,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,4,2010-03,PA,1501402,150140,02,01,43,06,13.0,20,2.55,-1,1,,,0,00,000-1,351305,70327,6821802,07,18,02,09,19,,,,,,, 999,,  99, 999,  99,, 999,99, 1
2010,6,2010-01,CE,2304400,230440,01,01,02,01,0.0,44,5.27,1,0,,,0,00,000-1,422205,55212,5611201,07,23,02,08,21,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,6,2010-02,CE,2307304,230730,01,01,02,07,0.0,44,8.25,1,0,,,0,00,000-1,333105,91995,9430800,07,27,01,08,21,,9999,,,,, 999,,  99, 999,  99,, 999,99,
2010,6,2010-02,CE,2307304,230730,01,01,02,07,0.0,44,8.25,1,0,,,0,00,000-1,333105,91995,9430800,07,33,01,02,21,,9999,,,,, 999,,  99, 999,  99,, 999,99,
2010,6,2010-02,CE,2307304,230730,01,01,02,07,0.0,44,8.25,1,0,,,0,00,000-1,333105,91995,9430800,07,38,01,08,21,,9999,,,,, 999,,  99, 999,  99,, 999,99,
2010,6,2010-03,CE,2304400,230440,02,01,43,01,5.0,44,5.3,-1,0,,,0,00,000-1,422105,63215,5229099,07,29,02,08,19,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,6,2010-05,CE,2304400,230440,01,01,02,01,0.0,44,5.1,1,0,,,0,00,000-1,763105,18139,1413401,02,39,02,02,11,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,6,2010-05,CE,2304400,230440,01,01,02,01,0.0,44,5.63,1,0,,,0,00,000-1,513205,55212,5611201,07,38,01,02,21,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,6,2010-05,CE,2304400,230440,01,01,02,01,0.0,44,8.49,1,0,,,0,00,000-1,521110,45292,4299599,02,63,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,6,2010-05,CE,2303501,230350,01,03,02,05,0.0,44,5.1,1,0,,,0,00,000-1,717020,45225,4211101,04,36,01,08,15,,9999,,,,, 999,,  99, 999,  99,, 999,99,
2010,6,2010-05,CE,2304400,230440,02,01,06,05,6.0,44,6.32,-1,0,,,0,00,000-1,322230,85111,8610101,07,41,01,08,22,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,6,2010-05,CE,2304400,230440,02,01,06,08,2.0,44,6.53,-1,0,,,0,00,000-1,514320,55247,5620101,07,32,01,08,13,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,6,2010-05,CE,2304400,230440,01,01,02,07,0.0,44,5.55,1,0,,,0,00,000-1,410225,74500,7810800,07,18,02,02,19,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,6,2010-05,CE,2304400,230440,02,01,43,08,1.0,44,5.75,-1,0,,,0,00,000-1,421125,74500,7810800,07,24,02,02,19,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,6,2010-05,CE,2304400,230440,02,01,11,07,1.0,44,5.68,-1,0,,,0,00,000-1,410225,74500,7810800,07,18,01,02,19,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,6,2010-05,CE,2304400,230440,02,01,43,08,3.0,44,5.1,-1,0,,,0,00,000-1,521115,74500,7810800,07,19,02,02,19,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2012,1,2011-12,RR,1400100,140010,02,01,11,09,3.0,36,5.5,-1,0,,,0,00,55120,514120,74500,7820500,05,36,02,08,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2010-07,MS,5002704,500270,01,01,02,01,0.0,44,5.1,1,0,,,0,00,85590,951305,45411,4321500,07,24,01,02,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-02,MS,5003207,500320,01,01,02,04,0.0,44,8.4,1,0,,,0,00,83915,724440,52710,9521500,07,25,01,09,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-03,MS,5003207,500320,01,01,02,04,0.0,44,11.0,1,0,,,0,00,03945,351605,74209,7112000,07,31,01,08,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-04,MS,5002951,500295,01,01,02,01,0.0,44,6.0,1,0,,,0,00,95932,717020,45217,4120400,07,22,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-05,MS,5005681,500568,02,01,06,02,72.0,44,5.45,-1,0,,,0,00,81110,771105,36110,3101200,07,54,01,02,07,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-06,MS,5002704,500270,01,01,02,01,0.0,44,8.15,1,0,,,0,00,95110,715210,45217,4120400,05,36,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-06,MS,5003256,500325,02,01,06,03,6.0,44,6.41,-1,0,,,0,00,38020,422205,50300,4530703,07,18,02,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-06,MS,5003256,500325,01,03,02,03,0.0,44,5.61,1,0,,,0,00,62105,621005,01155,0115600,05,19,01,02,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-06,MS,5004601,500460,01,01,02,08,0.0,44,6.0,1,0,,,0,00,99150,784205,15121,1012101,03,22,01,08,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-06,MS,5007695,500769,01,01,02,05,0.0,44,6.1,1,0,,,0,00,45190,521125,52124,4711302,07,17,01,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-06,MS,5003702,500370,01,01,02,02,0.0,44,12.41,1,0,,,0,00,33145,421125,50504,4731800,07,22,02,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-06,MS,5003702,500370,02,01,06,03,2.0,44,7.8,-1,0,,,0,00,59925,519935,74993,8299799,07,34,01,02,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-06,MS,5002704,500270,02,01,04,01,8.0,44,12.5,-1,0,,,0,00,98535,782305,92398,9329801,05,57,01,02,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,7,2011-06,MS,5006200,500620,02,01,04,04,15.0,44,8.95,-1,0,,,0,00,59925,519935,50504,4731800,04,23,01,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,1,2011-04,TO,1721000,172100,01,01,01,01,0.0,44,5.7,1,0,,,0,00,99150,784205,52434,4754701,03,34,01,04,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,1,2011-08,TO,1721000,172100,01,03,02,01,0.0,44,11.92,1,0,,,0,00,95932,717020,45217,4120400,05,36,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,1,2011-10,TO,1702109,170210,01,01,01,04,0.0,44,5.7,1,0,,,0,00,33140,413210,52124,4711302,07,18,02,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,1,2011-11,TO,1714880,171488,01,01,02,05,0.0,44,9.32,1,0,,,0,00,58320,517330,50202,4520005,07,28,01,02,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,1,2011-12,TO,1709500,170950,02,01,06,07,13.0,44,5.55,-1,0,,,0,00,03937,391220,15113,1011201,07,20,01,08,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,1,2011-12,TO,1709500,170950,02,01,04,07,170.0,44,14.9,-1,0,,,0,00,33990,413115,15113,1011201,07,48,01,08,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,1,2011-12,TO,1711902,171190,01,01,01,02,0.0,44,6.5,1,0,,,0,00,95920,514325,52493,4789099,07,27,02,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,1,2011-12,TO,1721000,172100,02,01,04,06,35.0,44,8.19,-1,0,,,0,00,58320,517330,74608,8011101,05,31,01,08,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,11,2011-02,PA,1505536,150553,01,01,02,01,0.0,44,5.75,1,0,,,0,00,39310,411005,52329,4781400,07,27,02,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,11,2011-02,PA,1502152,150215,01,01,02,03,0.0,44,13.47,1,0,,,0,00,98590,782410,60232,4921302,07,39,01,06,20,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,11,2011-02,PA,1504208,150420,01,01,02,08,0.0,44,8.0,1,0,,,0,00,95110,715210,45217,4120400,02,22,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,11,2011-03,PA,1504208,150420,01,01,02,08,0.0,44,8.0,1,0,,,0,00,85510,715615,45217,4120400,06,46,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,11,2011-03,PA,1504208,150420,01,01,02,08,0.0,44,8.0,1,0,,,0,00,95110,715210,45217,4120400,02,41,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,11,2011-03,PA,1501402,150140,01,01,02,01,0.0,44,9.5,1,0,,,0,00,43220,354145,71218,7719599,07,53,01,08,19,,,,,,, 999,,  99, 999,  99,, 999,99, 1
2011,11,2011-04,PA,1507953,150795,01,01,01,04,0.0,44,5.48,1,0,,,0,00,73130,772110,20109,1610201,05,25,01,08,07,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,11,2011-04,PA,1508084,150808,01,01,02,01,0.0,44,15.6,1,0,,,0,00,97430,715145,45500,4399103,02,56,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,11,2011-05,PA,1502707,150270,01,01,02,01,0.0,44,14.8,1,0,,,0,00,54020,512105,52493,4789004,06,37,02,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,11,2011-06,PA,1504208,150420,01,01,02,08,0.0,44,8.0,1,0,,,0,00,97410,715125,45217,4120400,02,23,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,11,2011-08,PA,1500800,150080,02,01,04,06,14.0,44,13.45,-1,0,,,0,00,98560,782510,60267,4930202,06,43,01,08,20,,,,,,, 999,,  99, 999,  99,, 999,99, 1
2011,11,2011-10,PA,1505536,150553,01,01,02,05,0.0,44,6.43,1,0,,,0,00,03380,312320,45136,4313400,07,38,01,02,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,11,2011-10,PA,1506187,150618,01,01,01,01,0.0,44,5.45,1,0,,,0,00,39410,422105,74918,7420003,07,18,02,08,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,11,2011-10,PA,1508126,150812,01,01,02,04,0.0,44,5.45,1,0,,,0,00,99150,784205,20109,1610201,02,32,01,08,07,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,11,2011-10,PA,1503804,150380,02,01,11,01,3.0,44,8.67,-1,0,,,0,00,73225,773125,20109,1610201,02,35,01,02,07,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,11,2011-10,PA,1501402,150140,01,01,25,01,0.0,44,5.45,1,0,,,0,00,54020,512105,74993,8291100,04,35,02,08,19,,,,,,, 999,,  99, 999,  99,, 999,99, 1
2011,11,2011-10,PA,1501782,150178,01,01,02,01,0.0,44,8.0,1,0,,,0,00,23220,141115,15113,1011205,04,27,01,08,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,11,2011-10,PA,1505486,150548,01,01,02,01,0.0,44,7.0,1,0,,,0,00,55215,514225,20109,1610201,05,30,01,08,07,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,11,2011-10,PA,1504703,150470,01,01,02,01,0.0,44,8.0,1,0,,,0,00,73220,773115,20109,1610201,01,27,01,08,07,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,11,2011-10,PA,1500602,150060,01,03,01,01,0.0,44,8.36,1,0,,,0,00,95932,717020,45128,4391600,06,18,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,11,2011-10,PA,1506807,150680,01,01,25,04,0.0,44,5.87,1,0,,,0,00,45130,521110,15814,4721101,07,21,02,02,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,11,2009-11,CE,2304400,230440,01,01,02,01,0.0,44,4.65,1,0,,,0,00,45130,521110,50415,4541205,07,22,01,08,16,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,11,2010-05,CE,2304400,230440,01,01,01,01,0.0,44,5.3,1,0,,,0,00,000-1,914405,50202,4520001,05,21,01,09,21,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,11,2010-06,CE,2301000,230100,01,01,02,05,0.0,44,5.2,1,0,,,0,00,000-1,782310,17493,1359600,07,26,01,08,11,,9999,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,11,2010-06,CE,2303808,230380,02,03,04,01,17.0,44,5.48,-1,0,,,0,00,000-1,717020,45225,4211101,02,36,01,08,15,,9999,,,,, 999,,  99, 999,  99,, 999,99,
2010,11,2010-08,CE,2304400,230440,01,01,01,02,0.0,44,5.34,1,0,,,0,00,000-1,513435,52132,4712100,07,21,01,09,16,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,11,2010-09,CE,2304400,230440,01,01,01,03,0.0,44,8.29,1,0,,,0,00,000-1,717020,52310,4755503,05,18,01,02,16,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,11,2010-10,CE,2304400,230440,01,01,02,03,0.0,44,5.1,1,0,,,0,00,000-1,823325,45500,4330499,07,31,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,11,2010-10,CE,2305001,230500,02,03,04,01,13.0,44,5.25,-1,0,,,0,00,000-1,717020,52442,4744099,04,30,01,08,16,,9999,,,,, 999,,  99, 999,  99,, 999,99,
2010,11,2010-10,CE,2312908,231290,01,03,01,01,0.0,44,5.25,1,0,,,0,00,000-1,717020,52442,4744099,05,30,01,08,16,,9999,,,,, 999,,  99, 999,  99,, 999,99,
2010,11,2010-10,CE,2304400,230440,01,01,02,02,0.0,22,2.44,1,1,,,0,00,000-1,521115,51497,4649408,06,17,02,08,17,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,11,2010-10,CE,2304400,230440,01,01,02,01,0.0,40,5.25,1,0,,,0,00,000-1,717020,45217,4120400,03,35,01,02,15,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,11,2010-10,CE,2301000,230100,01,03,02,06,0.0,44,13.0,1,0,,,0,00,000-1,351605,45217,4120400,07,40,01,02,15,,9999,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,11,2010-10,CE,2301000,230100,02,03,04,06,3.0,44,8.0,-1,0,,,0,00,000-1,715505,45217,4120400,05,23,01,02,15,,9999,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,11,2010-10,CE,2301000,230100,01,03,02,06,0.0,44,5.95,1,0,,,0,00,000-1,724110,45217,4120400,04,20,01,02,15,,9999,,,,, 999,,  99, 999,  99,, 999,99, 2
2010,9,2009-09,SC,4216602,421660,01,01,02,04,0.0,36,4.8,1,0,,,0,00,55220,514320,74500,7820500,07,26,02,09,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,9,2010-01,SC,4206900,420690,01,01,02,01,0.0,44,30.0,1,0,,,0,00,000-1,377110,92614,9312300,02,23,01,02,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,9,2010-02,SC,4204608,420460,01,01,02,03,0.0,44,12.0,1,0,,,0,00,000-1,841810,15822,1092900,04,54,02,02,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,9,2010-02,SC,4205407,420540,01,01,02,01,0.0,44,5.1,1,0,,,0,00,000-1,717020,55212,5611201,07,19,02,09,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,9,2010-05,SC,4211900,421190,01,01,02,01,0.0,44,5.87,1,0,,,0,00,000-1,513205,55220,5611203,07,19,02,09,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,9,2010-06,SC,4211900,421190,01,01,02,03,0.0,44,9.53,1,0,,,0,00,000-1,715230,45500,4399103,02,48,01,09,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,9,2010-06,SC,4202404,420240,01,01,02,04,0.0,44,10.0,1,0,,,0,00,000-1,411010,60267,4930202,07,38,01,02,20,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,9,2010-07,SC,4209102,420910,01,01,02,01,0.0,44,11.53,1,0,,,0,00,000-1,421125,74403,7319002,07,19,02,02,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,9,2010-07,SC,4209102,420910,02,01,06,09,43.0,44,11.7,-1,0,,,0,00,000-1,724315,34320,2930102,07,25,01,02,06,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,9,2010-08,SC,4216602,421660,02,01,04,06,9.0,44,6.88,-1,0,,,0,00,000-1,715505,45500,4330499,05,23,01,02,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,9,2010-08,SC,4209300,420930,01,01,02,01,0.0,44,5.87,1,0,,,0,00,000-1,717020,52310,4755503,07,19,01,09,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,9,2010-08,SC,4202909,420290,01,01,02,01,0.0,44,6.6,1,0,,,0,00,000-1,717020,70106,4110700,06,55,01,02,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,9,2010-08,SC,4205407,420540,01,03,02,01,0.0,40,9.12,1,0,,,0,00,000-1,422110,85138,8630504,04,40,02,02,22,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,9,2010-08,SC,4215802,421580,02,01,04,03,27.0,44,6.47,-1,0,,,0,00,000-1,783225,52299,4729699,04,28,01,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,9,2010-08,SC,4205407,420540,02,01,04,01,64.0,44,53.3,-1,0,,,0,00,000-1,521110,70106,6810201,07,30,01,02,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,9,2010-08,SC,4216602,421660,02,01,04,04,13.0,44,9.52,-1,0,,,0,00,000-1,715210,45217,4120400,06,19,01,02,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,9,2010-08,SC,4212700,421270,01,01,01,04,0.0,44,5.27,1,0,,,0,00,000-1,763215,18112,1411801,07,18,02,02,11,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,9,2010-08,SC,4218608,421860,02,01,06,04,5.0,44,8.5,-1,0,,,0,00,000-1,763215,18120,1412601,05,27,02,02,11,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,12,2009-12,PR,4106902,410690,02,01,11,07,12.0,44,6.35,-1,0,,,0,00,42140,521115,74160,7020400,07,23,01,09,19,,,,,,, 999,,  99, 999,  07,  02, 999,01, 8
2010,12,2010-02,PR,4106902,410690,01,01,02,07,0.0,44,6.36,1,0,,,0,00,000-1,521115,74160,7020400,07,21,01,02,19,,,,,,, 999,,  99, 999,  07,  02, 999,01, 8
2010,12,2010-03,PR,4106902,410690,01,01,02,07,0.0,44,6.36,1,0,,,0,00,000-1,521115,74160,7020400,07,25,01,09,19,,,,,,, 999,,  99, 999,  07,  02, 999,01, 8
2010,12,2010-05,PR,4125605,412560,01,01,02,01,0.0,44,6.15,1,0,,,0,00,000-1,411010,51217,4623108,02,19,02,02,17,,,,,,, 999,,  99, 999,  11,  05, 999,07,
2010,12,2010-06,PR,4119509,411950,01,01,02,01,0.0,44,13.42,1,0,,,0,00,000-1,710205,52310,4755502,06,48,01,02,16,,,,,,, 999,,  99, 999,  07,  02, 999,01, 8
2010,12,2010-08,PR,4106902,410690,01,01,02,03,0.0,36,5.54,1,0,,,0,00,000-1,514120,85138,8630501,05,40,02,09,22,,,,,,, 999,,  99, 999,  07,  02, 999,01, 8
2010,12,2010-09,PR,4108403,410840,01,01,02,01,0.0,44,9.13,1,0,,,0,00,000-1,724315,45217,4120400,02,21,01,02,15,,,,,,, 999,,  99, 999,  09,  01, 999,21,
2010,12,2010-09,PR,4106902,410690,02,01,06,01,3.0,44,7.19,-1,0,,,0,00,000-1,715315,60267,4930202,02,29,01,02,20,,,,,,, 999,,  99, 999,  07,  02, 999,01, 8
2010,12,2010-10,PR,4119400,411940,01,01,25,05,0.0,44,15.92,1,0,,,0,00,000-1,724315,29696,3321000,02,33,01,02,04,,,,,,, 999,,  99, 999,  06,  06, 999,04,
2010,12,2010-10,PR,4119400,411940,01,01,25,05,0.0,44,7.98,1,0,,,0,00,000-1,717020,29696,3321000,07,19,01,02,04,,,,,,, 999,,  99, 999,  06,  06, 999,04,
2010,12,2010-10,PR,4112751,411275,02,01,04,01,39.0,44,10.5,-1,0,,,0,00,000-1,763110,52329,4781400,05,35,02,04,16,,,,,,, 999,,  99, 999,  18,  01, 999,19,
2010,12,2010-10,PR,4106902,410690,01,01,02,07,0.0,44,10.1,1,0,,,0,00,000-1,914405,51691,4662100,07,30,01,02,17,,,,,,, 999,,  99, 999,  07,  02, 999,01, 8
2010,12,2010-10,PR,4119152,411915,01,01,02,01,0.0,44,7.76,1,0,,,0,00,000-1,715315,45217,4120400,05,26,01,02,15,,,,,,, 999,,  99, 999,  07,  02, 999,01, 8
2010,12,2010-11,PR,4115705,411570,01,01,01,01,0.0,44,6.15,1,0,,,0,00,000-1,521135,50504,4731800,07,20,01,02,16,,,,,,, 999,,  99, 999,  14,  02, 999,02,
2010,12,2010-11,PR,4115200,411520,01,01,02,04,0.0,44,6.5,1,0,,,0,00,000-1,717020,45217,4120400,06,49,01,02,15,,,,,,, 999,,  99, 999,  13,  04, 999,08,
2010,12,2010-11,PR,4106902,410690,02,01,04,09,31.0,44,7.02,-1,0,,,0,00,000-1,715115,45217,4120400,06,32,01,02,15,,,,,,, 999,,  99, 999,  07,  02, 999,01, 8
2010,12,2010-11,PR,4119400,411940,01,01,25,05,0.0,44,7.98,1,0,,,0,00,000-1,717020,29696,3321000,07,22,01,02,04,,,,,,, 999,,  99, 999,  06,  06, 999,04,
2010,12,2010-11,PR,4101655,410165,02,03,04,04,4.0,44,5.86,-1,0,,,0,00,000-1,621005,01139,0113000,02,35,01,02,25,,,,,,, 999,,  99, 999,  99,  03, 999,16,
2010,12,2010-11,PR,4114302,411430,02,01,04,01,2.0,44,6.64,-1,0,,,0,00,000-1,717020,45217,4120400,06,27,01,02,15,,,,,,, 999,,  99, 999,  07,  02, 999,01, 8
2010,12,2010-11,PR,4114302,411430,02,01,04,01,1.0,44,6.64,-1,0,,,0,00,000-1,717020,45217,4120400,04,28,01,02,15,,,,,,, 999,,  99, 999,  07,  02, 999,01, 8
2010,12,2010-11,PR,4119905,411990,01,01,02,01,0.0,44,3.44,1,0,,,0,00,000-1,514325,52450,4751200,06,16,01,02,16,,,,,,, 999,,  99, 999,  17,  05, 999,05,
2010,12,2010-11,PR,4104808,410480,01,01,02,03,0.0,44,9.0,1,0,,,0,00,000-1,142105,52329,4781400,07,29,02,02,16,,,,,,, 999,,  99, 999,  05,  01, 999,17,
2010,12,2010-11,PR,4101804,410180,01,01,02,07,0.0,44,6.21,1,0,,,0,00,000-1,514225,74993,8299799,05,35,01,02,19,,,,,,, 999,,  99, 999,  07,  02, 999,01, 8
2010,12,2010-11,PR,4108403,410840,02,01,04,01,48.0,44,6.56,-1,0,,,0,00,000-1,521110,52493,4789099,02,41,01,02,16,,,,,,, 999,,  99, 999,  09,  01, 999,21,
2010,12,2010-11,PR,4108403,410840,02,01,06,04,9.0,44,1.74,-1,0,,,0,00,000-1,521110,52329,4781400,07,18,01,02,16,,,,,,, 999,,  99, 999,  09,  01, 999,21,
2010,12,2010-11,PR,4106902,410690,01,01,02,07,0.0,44,5.4,1,0,,,0,00,000-1,514225,74500,7820500,06,21,01,02,19,,,,,,, 999,,  99, 999,  07,  02, 999,01, 8
2010,12,2010-11,PR,4119905,411990,01,01,02,06,0.0,44,5.4,1,0,,,0,00,000-1,783210,74993,8299799,07,19,01,02,19,,,,,,, 999,,  99, 999,  17,  05, 999,05,
2010,12,2010-11,PR,4119905,411990,01,01,02,04,0.0,44,6.1,1,0,,,0,00,000-1,513205,55220,5611203,06,43,02,02,21,,,,,,, 999,,  99, 999,  17,  05, 999,05,
2010,12,2010-11,PR,4119152,411915,02,01,04,02,23.0,44,6.88,-1,0,,,0,00,000-1,716610,45500,4330404,05,22,01,02,15,,,,,,, 999,,  99, 999,  07,  02, 999,01, 8
2010,12,2010-11,PR,4106902,410690,02,01,04,09,28.0,40,5.25,-1,0,,,0,00,000-1,515120,91995,9430800,07,21,02,02,21,,,,,,, 999,,  99, 999,  07,  02, 999,01, 8
